date,prcp,tmin,tmax,elev
2000/4/13,18.689537048339844,276.5944519042969,287.96759033203125,1126.4
2000/4/14,11.112696647644043,275.4743347167969,285.34747314453125,1126.4
2000/4/15,8.787646293640137,274.6744079589844,285.1377258300781,1126.4
2000/4/16,3.4504308700561523,274.89459228515625,288.07666015625,1126.4
2000/4/17,1.8347811698913574,276.10406494140625,290.0171813964844,1126.4
2000/4/18,2.3361897468566895,275.61474609375,285.01666259765625,1126.4
2000/4/19,0.7539671659469604,271.7948303222656,288.59686279296875,1126.4
2000/4/20,0.0,275.53497314453125,290.7974548339844,1126.4
2000/4/21,1.2590898275375366,277.0039978027344,290.9868469238281,1126.4
2000/4/22,7.238851070404053,273.9946594238281,283.5567932128906,1126.4
2000/4/23,6.607447624206543,271.8544006347656,282.4972229003906,1126.4
2000/4/24,1.6453601121902466,267.8143005371094,284.8368835449219,1126.4
2000/4/25,14.084006309509277,273.6340637207031,283.3973693847656,1126.4
2000/4/26,0.0,272.9543151855469,290.737548828125,1126.4
2000/4/27,1.0919536352157593,274.5648193359375,286.38665771484375,1126.4
2000/4/28,4.8655171394348145,271.5639953613281,282.6075134277344,1126.4
2000/4/29,0.0,269.904541015625,288.84735107421875,1126.4
2000/4/30,0.0,276.5295715332031,292.0248107910156,1126.4
2000/5/1,4.921229362487793,276.32000732421875,289.8446044921875,1126.4
2000/5/2,0.7168257832527161,276.71038818359375,290.26409912109375,1126.4
2000/5/3,12.137798309326172,276.5699768066406,282.334228515625,1126.4
2000/5/4,1.5339360237121582,274.4903564453125,284.10455322265625,1126.4
2000/5/5,6.117181777954102,272.6702880859375,282.8747863769531,1126.4
2000/5/6,0.0,270.4598388671875,286.4046325683594,1126.4
2000/5/7,5.188647270202637,275.6700744628906,285.31512451171875,1126.4
2000/5/8,19.098093032836914,276.9795227050781,284.92437744140625,1126.4
2000/5/9,38.181331634521484,274.170166015625,280.36492919921875,1126.4
2000/5/10,18.80838966369629,271.7703552246094,279.4348449707031,1126.4
2000/5/11,7.4394145011901855,271.93951416015625,280.8851318359375,1126.4
2000/5/12,0.0,269.97052001953125,287.044677734375,1126.4
2000/5/13,0.0,275.6700744628906,289.0043640136719,1126.4
2000/5/14,2.102199077606201,278.78045654296875,291.78509521484375,1126.4
2000/5/15,6.581449031829834,278.4198303222656,290.47503662109375,1126.4
2000/5/16,2.027916193008423,277.4603576660156,289.5245666503906,1126.4
2000/5/17,1.3073736429214478,275.56048583984375,287.5540771484375,1126.4
2000/5/18,1.099381923675537,275.17010498046875,291.45428466796875,1126.4
2000/5/19,0.5422613024711609,279.7101745605469,292.7943115234375,1126.4
2000/5/20,0.0,278.6900329589844,294.46514892578125,1126.4
2000/5/21,0.0,281.9504089355469,295.9046630859375,1126.4
2000/5/22,0.8616771101951599,281.4398193359375,291.63409423828125,1126.4
2000/5/23,0.0,277.1901550292969,292.775146484375,1126.4
2000/5/24,3.970410108566284,277.2103576660156,290.1142578125,1126.4
2000/5/25,0.0,276.61041259765625,287.7746276855469,1126.4
2000/5/26,7.4579854011535645,278.1900634765625,287.19451904296875,1126.4
2000/5/27,4.746665000915527,279.4697570800781,285.4949035644531,1126.4
2000/5/28,0.0,276.3604431152344,286.19488525390625,1126.4
2000/5/29,5.277786731719971,274.140380859375,286.4142150878906,1126.4
2000/5/30,5.4783501625061035,274.229736328125,283.6251220703125,1126.4
2000/5/31,0.0,274.646728515625,289.7379150390625,1126.4
2000/6/1,0.0,276.8763427734375,297.0876770019531,1126.4
2000/6/2,0.0,279.7059020996094,295.938232421875,1126.4
2000/6/3,0.0,281.4461975097656,299.42730712890625,1126.4
2000/6/4,0.0,281.93658447265625,299.6874084472656,1126.4
2000/6/5,0.0,280.926025390625,292.9081726074219,1126.4
2000/6/6,0.0,278.4560241699219,290.4474792480469,1126.4
2000/6/7,12.252936363220215,280.81646728515625,291.2673034667969,1126.4
2000/6/8,7.450557231903076,280.38671875,291.44830322265625,1126.4
2000/6/9,3.754990339279175,274.1659240722656,287.6679382324219,1126.4
2000/6/10,13.694022178649902,275.04669189453125,287.2784118652344,1126.4
2000/6/11,32.316707611083984,274.5563049316406,286.6875,1126.4
2000/6/12,19.283798217773438,280.9664611816406,289.75830078125,1126.4
2000/6/13,0.0,278.99639892578125,297.327392578125,1126.4
2000/6/14,0.0,282.5758972167969,300.34783935546875,1126.4
2000/6/15,0.0,281.0068664550781,295.00811767578125,1126.4
2000/6/16,0.0,277.67626953125,297.3981018066406,1126.4
2000/6/17,0.0,281.83660888671875,300.4976501464844,1126.4
2000/6/18,0.0,282.2259216308594,296.80841064453125,1126.4
2000/6/19,0.0,276.5859375,294.59820556640625,1126.4
2000/6/20,0.0,278.9559631347656,299.7077941894531,1126.4
2000/6/21,0.0,283.68646240234375,300.357421875,1126.4
2000/6/22,0.0,280.6760559082031,296.34814453125,1126.4
2000/6/23,0.0,277.7762756347656,296.2079162597656,1126.4
2000/6/24,0.0,280.2962951660156,297.4376525878906,1126.4
2000/6/25,0.0,281.59619140625,301.0777587890625,1126.4
2000/6/26,0.0,284.1566162109375,301.7777404785156,1126.4
2000/6/27,0.0,284.80657958984375,303.53729248046875,1126.4
2000/6/28,0.0,287.16595458984375,303.4881286621094,1126.4
2000/6/29,0.0,285.1459045410156,302.3674621582031,1126.4
2000/6/30,0.0,281.462158203125,297.2386779785156,1126.4
2000/7/1,0.0,280.33245849609375,294.04925537109375,1126.4
2000/7/2,0.0,276.7125244140625,293.0196533203125,1126.4
2000/7/3,1.8162105083465576,276.3232116699219,290.8094482421875,1126.4
2000/7/4,3.327864408493042,275.0531005859375,288.1390075683594,1126.4
2000/7/5,3.6621367931365967,280.002685546875,294.02886962890625,1126.4
2000/7/6,4.8878021240234375,278.13262939453125,296.17913818359375,1126.4
2000/7/7,3.394718885421753,280.732421875,298.4792175292969,1126.4
2000/7/8,0.7613954544067383,280.4728698730469,297.82958984375,1126.4
2000/7/9,0.0,279.7027282714844,296.4296569824219,1126.4
2000/7/10,0.0,279.58251953125,297.6090393066406,1126.4
2000/7/11,0.0,280.2122497558594,298.95867919921875,1126.4
2000/7/12,0.0,280.8526306152344,299.6094970703125,1126.4
2000/7/13,0.0,280.3824462890625,297.1895446777344,1126.4
2000/7/14,0.0,279.22296142578125,296.3193664550781,1126.4
2000/7/15,0.0,278.3124084472656,299.299072265625,1126.4
2000/7/16,0.0,281.8429870605469,301.00946044921875,1126.4
2000/7/17,0.0,285.8926696777344,299.4992370605469,1126.4
2000/7/18,0.3119848072528839,282.41314697265625,299.14923095703125,1126.4
2000/7/19,0.0,281.79296875,300.15966796875,1126.4
2000/7/20,0.0,282.582275390625,301.43853759765625,1126.4
2000/7/21,0.0,284.4927673339844,301.50927734375,1126.4
2000/7/22,0.0,281.38238525390625,296.0892333984375,1126.4
2000/7/23,0.0,280.312255859375,299.14923095703125,1126.4
2000/7/24,0.0,283.1524353027344,300.8692321777344,1126.4
2000/7/25,0.0,281.7525634765625,297.7289123535156,1126.4
2000/7/26,0.0,280.5122375488281,296.05926513671875,1126.4
2000/7/27,0.0,280.1122741699219,297.38970947265625,1126.4
2000/7/28,0.0,282.9131164550781,300.4892578125,1126.4
2000/7/29,0.0,283.4822082519531,302.9092102050781,1126.4
2000/7/30,0.0,286.133056640625,304.009521484375,1126.4
2000/7/31,0.0,285.626708984375,302.90081787109375,1126.4
2000/8/1,0.0,283.356689453125,302.2212219238281,1126.4
2000/8/2,0.0,281.1164245605469,302.14093017578125,1126.4
2000/8/3,0.0,282.8663024902344,302.92120361328125,1126.4
2000/8/4,0.0,282.2163391113281,302.580810546875,1126.4
2000/8/5,0.0,281.3462219238281,302.2212219238281,1126.4
2000/8/6,0.0,284.19598388671875,302.3614501953125,1126.4
2000/8/7,0.0,283.07586669921875,302.45135498046875,1126.4
2000/8/8,0.0,282.79608154296875,303.6607360839844,1126.4
2000/8/9,0.0,284.6363830566406,302.0007019042969,1126.4
2000/8/10,0.0,282.4663391113281,299.2810974121094,1126.4
2000/8/11,0.0,278.7261962890625,298.0705261230469,1126.4
2000/8/12,0.0,278.1060485839844,298.8112487792969,1126.4
2000/8/13,0.0,278.9166259765625,297.0313415527344,1126.4
2000/8/14,0.0,278.4464416503906,297.62103271484375,1126.4
2000/8/15,0.0,277.97625732421875,297.1308288574219,1126.4
2000/8/16,0.0,277.7560729980469,299.2511291503906,1126.4
2000/8/17,0.0,279.0868225097656,297.8907165527344,1126.4
2000/8/18,2.284191846847534,276.9061279296875,292.89141845703125,1126.4
2000/8/19,0.0,278.68682861328125,294.3812561035156,1126.4
2000/8/20,0.0,278.4262390136719,296.4811706542969,1126.4
2000/8/21,0.0,277.9869079589844,300.250732421875,1126.4
2000/8/22,0.0,282.0365905761719,302.92120361328125,1126.4
2000/8/23,0.0,284.9459228515625,304.0215148925781,1126.4
2000/8/24,0.0,281.61639404296875,301.0106506347656,1126.4
2000/8/25,0.0,280.3664855957031,299.5711364746094,1126.4
2000/8/26,0.0,279.0059814453125,296.90069580078125,1126.4
2000/8/27,0.0,276.5466003417969,297.2003479003906,1126.4
2000/8/28,0.0,277.1561279296875,299.88037109375,1126.4
2000/8/29,0.0,281.7068176269531,300.77093505859375,1126.4
2000/8/30,0.0,280.7462463378906,299.2415466308594,1126.4
2000/8/31,0.0,278.775146484375,291.17742919921875,1126.4
2000/9/1,2.6147501468658447,277.1954650878906,287.90765380859375,1126.4
2000/9/2,9.021636962890625,276.3753356933594,286.65753173828125,1126.4
2000/9/3,4.694666862487793,277.6050109863281,288.367919921875,1126.4
2000/9/4,1.530221939086914,276.1849060058594,290.7974548339844,1126.4
2000/9/5,0.47912096977233887,276.8454895019531,291.46746826171875,1126.4
2000/9/6,0.0,279.954833984375,294.2877502441406,1126.4
2000/9/7,0.4456937313079834,279.46551513671875,295.51751708984375,1126.4
2000/9/8,3.6175670623779297,278.7347106933594,288.1977233886719,1126.4
2000/9/9,0.6425430178642273,275.5147399902344,290.9676818847656,1126.4
2000/9/10,3.168156623840332,278.0347595214844,288.2876281738281,1126.4
2000/9/11,0.28227168321609497,279.8548278808594,298.0369567871094,1126.4
2000/9/12,0.0,283.4151916503906,300.39697265625,1126.4
2000/9/13,0.0,285.33526611328125,303.1477355957031,1126.4
2000/9/14,0.0,286.3149719238281,302.41778564453125,1126.4
2000/9/15,2.5627520084381104,283.1747741699219,294.61737060546875,1126.4
2000/9/16,7.784829616546631,281.2951354980469,294.957763671875,1126.4
2000/9/17,0.0,279.4548645019531,297.6773681640625,1126.4
2000/9/18,0.0,283.0450134277344,300.2579345703125,1126.4
2000/9/19,0.0,284.2247009277344,297.8679504394531,1126.4
2000/9/20,0.0,282.445068359375,298.3773498535156,1126.4
2000/9/21,0.0,279.3548889160156,293.2977294921875,1126.4
2000/9/22,0.0,275.4849548339844,288.8173828125,1126.4
2000/9/23,0.0,271.58526611328125,292.07757568359375,1126.4
2000/9/24,0.0,275.85516357421875,296.5075378417969,1126.4
2000/9/25,0.0,277.96563720703125,296.6369934082031,1126.4
2000/9/26,0.0,278.88470458984375,298.18798828125,1126.4
2000/9/27,0.0,281.6249084472656,297.21710205078125,1126.4
2000/9/28,0.0,279.704833984375,295.0069274902344,1126.4
2000/9/29,0.0,280.1856689453125,291.6376647949219,1126.4
2000/9/30,8.854500770568848,282.8439636230469,291.4566955566406,1126.4
2000/10/1,7.383702754974365,280.103759765625,289.757080078125,1126.4
2000/10/2,0.0,274.8637390136719,288.43743896484375,1126.4
2000/10/3,0.0,273.6340637207031,289.04632568359375,1126.4
2000/10/4,0.0,275.1935119628906,292.21661376953125,1126.4
2000/10/5,0.0,277.7741394042969,295.1962890625,1126.4
2000/10/6,0.0,278.62408447265625,296.2570495605469,1126.4
2000/10/7,0.0,279.46337890625,296.916259765625,1126.4
2000/10/8,0.0,278.9336242675781,292.6768493652344,1126.4
2000/10/9,10.6967134475708,278.4836730957031,284.266357421875,1126.4
2000/10/10,18.641252517700195,276.5933837890625,283.5064392089844,1126.4
2000/10/11,5.26664400100708,276.9742126464844,287.706298828125,1126.4
2000/10/12,0.37512513995170593,275.5541076660156,287.0362854003906,1126.4
2000/10/13,1.663930892944336,278.22412109375,285.7969665527344,1126.4
2000/10/14,0.0,275.063720703125,287.9472351074219,1126.4
2000/10/15,0.0,274.4935607910156,287.4665832519531,1126.4
2000/10/16,0.0,277.0242004394531,291.3272399902344,1126.4
2000/10/17,1.9722042083740234,278.2134704589844,291.9565124511719,1126.4
2000/10/18,5.459779262542725,277.3635559082031,286.2763977050781,1126.4
2000/10/19,1.9239205121994019,276.7635803222656,286.3363037109375,1126.4
2000/10/20,49.0971794128418,275.9636535644531,283.8564453125,1126.4
2000/10/21,8.237954139709473,274.28399658203125,281.7972717285156,1126.4
2000/10/22,0.0,270.8736267089844,285.8868408203125,1126.4
2000/10/23,0.0,274.5137634277344,290.5265808105469,1126.4
2000/10/24,0.0,275.9540710449219,289.796630859375,1126.4
2000/10/25,8.873071670532227,277.8432922363281,287.6871337890625,1126.4
2000/10/26,3.6547086238861084,277.0539855957031,284.146484375,1126.4
2000/10/27,4.204401016235352,274.0638122558594,286.4273986816406,1126.4
2000/10/28,19.580930709838867,276.03387451171875,283.6370849609375,1126.4
2000/10/29,1.1848070621490479,275.3136901855469,283.27630615234375,1126.4
2000/10/30,0.3119848072528839,273.3936462402344,286.6167907714844,1126.4
2000/10/31,0.0,273.1287841796875,284.70025634765625,1126.4
2000/11/1,1.5896481275558472,273.8287048339844,283.6299133300781,1126.4
2000/11/2,4.282397747039795,275.12860107421875,284.689453125,1126.4
2000/11/3,0.0,274.2584533691406,287.68951416015625,1126.4
2000/11/4,3.6398520469665527,273.95849609375,282.6003112792969,1126.4
2000/11/5,5.537775993347168,272.0979919433594,277.71966552734375,1126.4
2000/11/6,5.645486354827881,271.77886962890625,279.289794921875,1126.4
2000/11/7,3.1830129623413086,271.1182861328125,281.4292907714844,1126.4
2000/11/8,45.33104705810547,272.2086181640625,278.2494201660156,1126.4
2000/11/9,5.181219100952148,271.00872802734375,277.50030517578125,1126.4
2000/11/10,0.0,269.618408203125,278.3692932128906,1126.4
2000/11/11,0.0,265.918701171875,276.6493225097656,1126.4
2000/11/12,0.0,266.8186340332031,275.7503662109375,1126.4
2000/11/13,0.0,267.0079650878906,277.199462890625,1126.4
2000/11/14,0.5979734063148499,270.1279296875,276.1602783203125,1126.4
2000/11/15,0.0,269.7684020996094,276.87945556640625,1126.4
2000/11/16,0.0,267.2579650878906,278.3501281738281,1126.4
2000/11/17,0.0,269.0684509277344,282.0501708984375,1126.4
2000/11/18,0.0,270.2279357910156,283.37939453125,1126.4
2000/11/19,0.0,271.1778564453125,282.0093994140625,1126.4
2000/11/20,0.0,271.9086608886719,281.7696838378906,1126.4
2000/11/21,0.0,271.3480529785156,280.74969482421875,1126.4
2000/11/22,0.0,269.8779602050781,279.9298400878906,1126.4
2000/11/23,24.40930938720703,270.3885498046875,278.18951416015625,1126.4
2000/11/24,1.8459235429763794,270.71832275390625,278.469970703125,1126.4
2000/11/25,7.558267116546631,270.4183349609375,277.12994384765625,1126.4
2000/11/26,0.6054016351699829,271.13848876953125,277.7400207519531,1126.4
2000/11/27,18.618968963623047,269.8981628417969,276.9597473144531,1126.4
2000/11/28,14.165717124938965,269.21844482421875,279.3293762207031,1126.4
2000/11/29,3.695564031600952,272.3182067871094,279.529541015625,1126.4
2000/11/30,0.0,273.8010559082031,281.8500061035156,1126.4
2000/12/1,1.1699506044387817,272.85113525390625,283.4800720214844,1126.4
2000/12/2,3.238725185394287,275.47113037109375,283.9307556152344,1126.4
2000/12/3,0.37883925437927246,274.44036865234375,284.61993408203125,1126.4
2000/12/4,0.0,273.99041748046875,284.70025634765625,1126.4
2000/12/5,0.0,274.9903259277344,284.4197692871094,1126.4
2000/12/6,0.0,275.5711364746094,285.2108459472656,1126.4
2000/12/7,0.0,272.4405212402344,283.1600646972656,1126.4
2000/12/8,0.0,272.48095703125,281.8907470703125,1126.4
2000/12/9,4.39010763168335,270.5608825683594,278.2002868652344,1126.4
2000/12/10,1.493080496788025,268.7705993652344,277.46075439453125,1126.4
2000/12/11,4.583242893218994,267.90045166015625,277.650146484375,1126.4
2000/12/12,3.8849849700927734,270.7012939453125,276.3304748535156,1126.4
2000/12/13,32.37613296508789,271.5310363769531,277.940185546875,1126.4
2000/12/14,50.333988189697266,273.9808349609375,279.6302185058594,1126.4
2000/12/15,4.958370685577393,272.17034912109375,277.9198303222656,1126.4
2000/12/16,20.5131778717041,272.7702941894531,281.540771484375,1126.4
2000/12/17,2.503325939178467,268.92059326171875,277.46075439453125,1126.4
2000/12/18,0.0,268.1004333496094,280.7604675292969,1126.4
2000/12/19,5.080937385559082,273.6904296875,278.58984375,1126.4
2000/12/20,9.240771293640137,273.8106384277344,279.0500793457031,1126.4
2000/12/21,11.049555778503418,274.021240234375,278.96978759765625,1126.4
2000/12/22,38.043907165527344,273.99041748046875,278.83074951171875,1126.4
2000/12/23,12.215795516967773,273.4308776855469,279.5906677246094,1126.4
2000/12/24,0.0,270.7310791015625,278.1799011230469,1126.4
2000/12/25,0.0,271.6809997558594,281.08050537109375,1126.4
2000/12/26,0.4605502784252167,274.271240234375,283.15045166015625,1126.4
2000/12/27,0.0,275.47113037109375,283.33026123046875,1126.4
2000/12/28,0.0,273.3106689453125,282.0405578613281,1126.4
2000/12/29,0.0,272.9713439941406,281.7601013183594,1126.4
2000/12/30,1.155094027519226,272.6309509277344,281.2902526855469,1126.4
2000/12/31,0.34169790148735046,272.85858154296875,281.17877197265625,1126.4
2001/1/1,0.3168060779571533,272.1390380859375,281.12945556640625,1126.4
2001/1/2,0.0,275.408935546875,282.94842529296875,1126.4
2001/1/3,2.329437494277954,274.779541015625,280.6885681152344,1126.4
2001/1/4,1.9939988851547241,274.51873779296875,282.8283996582031,1126.4
2001/1/5,0.3292297422885895,275.298828125,285.4287414550781,1126.4
2001/1/6,0.0,272.91912841796875,286.3186340332031,1126.4
2001/1/7,0.0,275.1585693359375,286.3186340332031,1126.4
2001/1/8,1.3852399587631226,274.0295715332031,281.9593200683594,1126.4
2001/1/9,6.528631210327148,270.59857177734375,282.5883483886719,1126.4
2001/1/10,0.670880138874054,270.86865234375,282.2686462402344,1126.4
2001/1/11,0.670880138874054,273.42913818359375,282.97845458984375,1126.4
2001/1/12,9.168657302856445,272.4589538574219,280.21881103515625,1126.4
2001/1/13,28.599246978759766,272.0289306640625,277.2687683105469,1126.4
2001/1/14,5.783212184906006,270.86865234375,276.4192810058594,1126.4
2001/1/15,0.0,267.1896057128906,277.4591979980469,1126.4
2001/1/16,0.0,265.53900146484375,277.9693298339844,1126.4
2001/1/17,0.0,268.3892822265625,280.4888916015625,1126.4
2001/1/18,2.7456297874450684,273.59954833984375,281.9593200683594,1126.4
2001/1/19,4.907344818115234,271.5490417480469,279.8691101074219,1126.4
2001/1/20,4.7955322265625,271.75885009765625,281.5091857910156,1126.4
2001/1/21,13.492087364196777,273.69921875,280.9886474609375,1126.4
2001/1/22,0.0,273.68878173828125,282.7787780761719,1126.4
2001/1/23,0.844811201095581,272.8785705566406,281.62921142578125,1126.4
2001/1/24,4.534635543823242,271.49920654296875,277.8285217285156,1126.4
2001/1/25,3.546955108642578,268.9792785644531,278.1090087890625,1126.4
2001/1/26,0.0,269.329345703125,278.5383605957031,1126.4
2001/1/27,0.0,267.1385803222656,278.83843994140625,1126.4
2001/1/28,8.622015953063965,268.938720703125,280.4888916015625,1126.4
2001/1/29,6.60317325592041,270.6785583496094,277.5284423828125,1126.4
2001/1/30,0.0,269.8092041015625,277.5792236328125,1126.4
2001/1/31,0.0,267.99169921875,279.9810485839844,1126.4
2001/2/1,4.950829029083252,270.5313415527344,279.58172607421875,1126.4
2001/2/2,7.721303462982178,272.4914245605469,278.8407287597656,1126.4
2001/2/3,11.367646217346191,270.8211364746094,280.3815612792969,1126.4
2001/2/4,4.3917646408081055,276.2713317871094,286.10162353515625,1126.4
2001/2/5,2.2983789443969727,272.13092041015625,281.3914489746094,1126.4
2001/2/6,3.8016409873962402,269.3409423828125,276.2011413574219,1126.4
2001/2/7,0.0,264.6116943359375,277.12103271484375,1126.4
2001/2/8,0.9628361463546753,264.5815734863281,275.891845703125,1126.4
2001/2/9,4.435247421264648,269.7709655761719,277.2814636230469,1126.4
2001/2/10,5.068853855133057,269.21112060546875,276.09149169921875,1126.4
2001/2/11,2.546851873397827,267.72161865234375,276.5416259765625,1126.4
2001/2/12,0.0,267.38201904296875,276.7309265136719,1126.4
2001/2/13,0.0,265.0115966796875,277.3414611816406,1126.4
